IS_SEGMENTED, SEGMENT_SIZE,INDEX_SIZE,DOCUMENT_COUNT,GENERAL_SEARCH_TERM,GENERAL_SEARCH_TIME,SPECIFIC_SEARCH_TERM,SPECIFIC_SEARCH_TIME, WITH_HIGHLIGHT, FRAGMENT_SIZE, HIGHLIGHT_TIME
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,5,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,5,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,5,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,6,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,8,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,6,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,6,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,12,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,5,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,6,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,7,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,LGPD,9,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,3,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,3,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,3,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,3,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,2,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,LGPD,1,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,21,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,1,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,3,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,3,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,54,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,1,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,1,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,1,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,3,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,11,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,3,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,Política Nacional de Resíduos Sólidos,2,,,,
True,1000,180.3mb,42500,,,PNRS,3,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,3,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,5,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,3,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,2,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
True,1000,180.3mb,42500,,,PNRS,1,,,,
