IS_SEGMENTED, SEGMENT_SIZE,INDEX_SIZE,DOCUMENT_COUNT,GENERAL_SEARCH_TERM,GENERAL_SEARCH_TIME,SPECIFIC_SEARCH_TERM,SPECIFIC_SEARCH_TIME, WITH_HIGHLIGHT, FRAGMENT_SIZE, HIGHLIGHT_TIME
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,19
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,20
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,15
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,14
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,20
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,14
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,19
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,21
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,19
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,25
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,19
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,20
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,15
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,15
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,13
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,20
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,20
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,23
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,26
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,20
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,26
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,20
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,15
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,14
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,15
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,20
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,15
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,19
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,28
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,15
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,16
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,24
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,17
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,15
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,19
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,18
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,27
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,22
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,36
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,23
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,104
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,27
True,2000,175.6mb,21378,,,,,True,prefeitura,2000,21
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,223
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,41
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,35
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,57
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,26
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,33
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,26
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,36
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,34
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,39
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,33
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,37
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,38
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,33
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,45
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,32
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,32
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,32
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,35
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,79
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,51
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,42
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,58
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,45
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,51
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,53
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,74
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,43
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,40
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,45
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,57
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,46
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,30
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,36
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,27
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,24
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,26
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,28
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,24
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,23
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,21
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,25
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,23
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,38
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,21
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,30
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,24
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,27
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,26
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,23
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,21
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,29
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,26
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,25
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,26
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,21
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,24
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,23
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,24
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,25
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,36
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,20
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,19
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,19
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,20
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,21
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,20
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,19
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,19
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,30
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,27
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,25
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,20
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,19
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,27
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,25
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,21
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,22
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,25
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,21
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,25
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,21
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,24
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,25
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,23
True,2000,175.6mb,21378,,,,,True,Lei de Acesso à Informação,2000,24
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,11,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,12,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,8,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,14,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,8,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,17,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,8,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,8,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,12,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,12,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,8,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,21,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,33,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,12,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,11,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,13,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,10,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,9,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,7,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,7,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,3,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,3,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,11,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,7,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,3,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,6,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,4,,,,
True,2000,175.6mb,21378,,,Lei de Acesso à Informação,5,,,,
True,2000,175.6mb,21378,,,LAI,13,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,4,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,4,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,13,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,4,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,3,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,2,,,,
True,2000,175.6mb,21378,,,LAI,1,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,17,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,6,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,7,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,10,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,5,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,5,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,5,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,5,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,2000,175.6mb,21378,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
